top - 15:20:00 up  3:20,  2 users,  load average: 11.07, 10.74, 8.78
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:25 up  3:21,  2 users,  load average: 11.05, 10.76, 8.84
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  99.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    38432k used,   217436k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26084k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  862 u1        20   0   236  236  196 R 12.0  0.1   1:32.19 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   1:32.29 u1                 
  870 u1        20   0   236  236  196 R 12.0  0.1   1:32.39 u1                 
  874 u1        20   0   236  236  196 R 12.0  0.1   1:32.20 u1                 
  854 u1        20   0   236  236  196 R 10.0  0.1   1:32.58 u1                 
  882 u3        18   0   236  236  196 R 10.0  0.1   1:32.39 u3                 
  878 u2        16   0   236  236  196 R  8.0  0.1   1:32.16 u2                 
  858 u1        20   0   236  236  196 R  6.0  0.1   1:32.57 u1                 
  886 u3        14   0   236  236  196 R  6.0  0.1   1:31.86 u3                 
  890 u4        14   0   236  236  196 R  6.0  0.1   1:32.27 u4                 
  894 u4        14   0   236  236  196 R  6.0  0.1   1:31.79 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:26 up  3:21,  2 users,  load average: 11.04, 10.76, 8.85
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   0.0% user,  99.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    38436k used,   217432k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26088k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  894 u4        20   0   236  236  196 R 18.0  0.1   1:31.97 u4                 
  886 u3        14   0   236  236  196 R 12.0  0.1   1:31.98 u3                 
  890 u4        14   0   236  236  196 R 12.0  0.1   1:32.39 u4                 
  878 u2        14   0   236  236  196 R 10.0  0.1   1:32.26 u2                 
  854 u1        14   0   236  236  196 R  9.0  0.1   1:32.67 u1                 
  882 u3        14   0   236  236  196 R  8.0  0.1   1:32.47 u3                 
  858 u1        14   0   236  236  196 R  6.0  0.1   1:32.63 u1                 
  862 u1        14   0   236  236  196 R  6.0  0.1   1:32.25 u1                 
  866 u1        14   0   236  236  196 R  6.0  0.1   1:32.35 u1                 
  870 u1        14   0   236  236  196 R  6.0  0.1   1:32.45 u1                 
  874 u1        14   0   236  236  196 R  6.0  0.1   1:32.26 u1                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:27 up  3:21,  2 users,  load average: 11.04, 10.76, 8.85
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  98.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    38440k used,   217428k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26092k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  862 u1        20   0   236  236  196 R 14.0  0.1   1:32.39 u1                 
  854 u1        20   0   236  236  196 R 12.0  0.1   1:32.79 u1                 
  858 u1        20   0   236  236  196 R 12.0  0.1   1:32.75 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   1:32.47 u1                 
  870 u1        20   0   236  236  196 R 12.0  0.1   1:32.57 u1                 
  890 u4        20   0   236  236  196 R 12.0  0.1   1:32.51 u4                 
  874 u1        15   0   236  236  196 R  7.0  0.1   1:32.33 u1                 
  878 u2        14   0   236  236  196 R  6.0  0.1   1:32.32 u2                 
  882 u3        14   0   236  236  196 R  6.0  0.1   1:32.53 u3                 
  886 u3        14   0   236  236  196 R  6.0  0.1   1:32.04 u3                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  894 u4        14   0   236  236  196 R  0.0  0.1   1:31.97 u4                 
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:28 up  3:21,  2 users,  load average: 11.04, 10.76, 8.85
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  99.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    38444k used,   217424k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26096k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  894 u4        19   0   236  236  196 R 17.0  0.1   1:32.14 u4                 
  878 u2        14   0   236  236  196 R 12.0  0.1   1:32.44 u2                 
  882 u3        14   0   236  236  196 R 12.0  0.1   1:32.65 u3                 
  886 u3        14   0   236  236  196 R 12.0  0.1   1:32.16 u3                 
  874 u1        14   0   236  236  196 R 11.0  0.1   1:32.44 u1                 
  854 u1        14   0   236  236  196 R  6.0  0.1   1:32.85 u1                 
  858 u1        14   0   236  236  196 R  6.0  0.1   1:32.81 u1                 
  862 u1        14   0   236  236  196 R  6.0  0.1   1:32.45 u1                 
  866 u1        14   0   236  236  196 R  6.0  0.1   1:32.53 u1                 
  870 u1        14   0   236  236  196 R  6.0  0.1   1:32.63 u1                 
  890 u4        14   0   236  236  196 R  6.0  0.1   1:32.57 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:29 up  3:21,  2 users,  load average: 11.04, 10.76, 8.85
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   0.0% user,  99.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    38448k used,   217420k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26100k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  866 u1        20   0   236  236  196 R 18.0  0.1   1:32.71 u1                 
  854 u1        20   0   236  236  196 R 12.0  0.1   1:32.97 u1                 
  858 u1        20   0   236  236  196 R 12.0  0.1   1:32.93 u1                 
  862 u1        20   0   236  236  196 R 12.0  0.1   1:32.57 u1                 
  870 u1        16   0   236  236  196 R  8.0  0.1   1:32.71 u1                 
  894 u4        20   0   236  236  196 R  7.0  0.1   1:32.21 u4                 
  874 u1        14   0   236  236  196 R  6.0  0.1   1:32.50 u1                 
  878 u2        14   0   236  236  196 R  6.0  0.1   1:32.50 u2                 
  882 u3        14   0   236  236  196 R  6.0  0.1   1:32.71 u3                 
  886 u3        14   0   236  236  196 R  6.0  0.1   1:32.22 u3                 
  890 u4        14   0   236  236  196 R  6.0  0.1   1:32.63 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:30 up  3:21,  2 users,  load average: 11.04, 10.76, 8.85
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   1.0% user,  98.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    38452k used,   217416k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26104k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  878 u2        20   0   236  236  196 R 14.0  0.1   1:32.64 u2                 
  874 u1        20   0   236  236  196 R 12.0  0.1   1:32.62 u1                 
  882 u3        20   0   236  236  196 R 12.0  0.1   1:32.83 u3                 
  886 u3        20   0   236  236  196 R 12.0  0.1   1:32.34 u3                 
  890 u4        20   0   236  236  196 R 12.0  0.1   1:32.75 u4                 
  870 u1        20   0   236  236  196 R 10.0  0.1   1:32.81 u1                 
  854 u1        20   0   236  236  196 R  6.0  0.1   1:33.03 u1                 
  858 u1        20   0   236  236  196 R  6.0  0.1   1:32.99 u1                 
  862 u1        20   0   236  236  196 R  6.0  0.1   1:32.63 u1                 
  866 u1        20   0   236  236  196 R  6.0  0.1   1:32.77 u1                 
  894 u4        17   0   236  236  196 R  3.0  0.1   1:32.24 u4                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:31 up  3:21,  2 users,  load average: 11.04, 10.77, 8.86
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   2.0% user,  98.0% system,   0.0% nice,   0.0% idle
Mem:    255868k total,    38452k used,   217416k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26104k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  854 u1        20   0   236  236  196 R 12.0  0.1   1:33.15 u1                 
  862 u1        20   0   236  236  196 R 12.0  0.1   1:32.75 u1                 
  866 u1        20   0   236  236  196 R 12.0  0.1   1:32.89 u1                 
  890 u4        20   0   236  236  196 R 12.0  0.1   1:32.87 u4                 
  870 u1        19   0   236  236  196 R 11.0  0.1   1:32.92 u1                 
  894 u4        14   0   236  236  196 R  9.0  0.1   1:32.33 u4                 
  858 u1        16   0   236  236  196 R  8.0  0.1   1:33.07 u1                 
  874 u1        14   0   236  236  196 R  6.0  0.1   1:32.68 u1                 
  878 u2        14   0   236  236  196 R  6.0  0.1   1:32.70 u2                 
  882 u3        14   0   236  236  196 R  6.0  0.1   1:32.89 u3                 
  886 u3        14   0   236  236  196 R  6.0  0.1   1:32.40 u3                 
    1 root       8   0   500  500  448 S  0.0  0.2   0:04.54 init               
    2 root       9   0     0    0    0 S  0.0  0.0   0:00.00 keventd            
    3 root      18  19     0    0    0 S  0.0  0.0   0:00.00 ksoftirqd_CPU0     
    4 root       9   0     0    0    0 S  0.0  0.0   0:00.00 kswapd             
    5 root       9   0     0    0    0 S  0.0  0.0   0:00.00 bdflush            
    6 root       9   0     0    0    0 S  0.0  0.0   0:00.64 kupdated           
    9 root       9   0     0    0    0 S  0.0  0.0   0:00.00 khubd              
  364 root       9   0   856  856  732 S  0.0  0.3   0:00.00 dhclient           
  369 daemon     9   0   452  452  384 S  0.0  0.2   0:00.00 portmap            
  527 root       9   0   808  808  704 S  0.0  0.3   0:00.40 syslogd            
  530 root       9   0  1372 1368  456 S  0.0  0.5   0:00.03 klogd              
  565 Debian-e   9   0  1748 1744 1504 S  0.0  0.7   0:00.00 exim4              
  571 root       9   0   720  720  652 S  0.0  0.3   0:00.00 inetd              
  575 lp         9   0   864  864  752 S  0.0  0.3   0:00.00 lpd                
  582 root       8   0  1540 1536 1396 S  0.0  0.6   0:00.00 sshd               
  587 root       9   0   932  932  836 S  0.0  0.4   0:00.01 rpc.statd          
  590 daemon     9   0   636  636  560 S  0.0  0.2   0:00.00 atd                
  593 root       9   0   716  716  612 S  0.0  0.3   0:00.00 cron               
  599 root       8   0  1664 1664 1200 S  0.0  0.7   0:00.10 bash               
  600 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  601 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  602 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  603 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  604 root       9   0   472  472  420 S  0.0  0.2   0:00.00 getty              
  608 root       9   0  2248 2240 1948 S  0.0  0.9   0:03.66 sshd               
  610 root       8   0  2248 2240 1948 S  0.0  0.9   0:00.00 sshd               
  612 root       9   0  1660 1660 1208 S  0.0  0.6   0:00.04 bash               
  781 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.11 sshd               
  783 root       9   0  2264 2256 1944 S  0.0  0.9   0:00.00 sshd               
  785 root       9   0  1032 1032  784 S  0.0  0.4   0:00.05 sftp-server        
  906 root       9   0  1036 1036  844 R  0.0  0.4   0:00.00 top                


top - 15:20:32 up  3:21,  2 users,  load average: 11.04, 10.77, 8.86
Tasks:  42 total,  12 running,  30 sleeping,   0 stopped,   0 zombie
Cpu(s):   3.0% user,  96.0% system,   0.0% nice,   1.0% idle
Mem:    255868k total,    38456k used,   217412k free,     1340k buffers
Swap:        0k total,        0k used,        0k free,    26108k cached

  PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND            
  874 u1        20   0   236  236  196 R 12.0  0.1   1:32.80 u1                 
  878 u2        20   0   236  236  196 R 12.0  0.1   1:32.82 u2                 
  882 u3        20   0   236  236  196 R 12.0  0.1   1:33.01 u3                 
  886 u3        20   0   236  236  196 R 12.0  0.1   1:32.52 u3                 
  894 u4        20   0   236  236  196 R 12.0  0.1   1:32.45 u4                 
  858 u1        20   0   236  236  196 R 10.0  0.1   1:33.17 u1                 
  870 u1        20   0   236  236  196 R  7.0  0.1   1:32.99 u1                 
  862 u1        20   0   236  236  196 R  6.0  0.1   1:32.81 u1                 
  866 u1        20   0   236  236  196 R  6.0  0.1   1:32.95 u1                 
